,Unnamed: 0,Invoice ID,Name,Order Date,State,City,Categories,Subcategories,Ratings,Quantity,MRP,Final Price,GST%%,City_Tier,Discount%,Delivery Fee%,Brand,Sale,Covid
148,148,FAE40788938395182700,G3M2R2,06-11-2019 00:00,Karnataka,Mysore,Home & Kitchen,Kitchen Appliances,4.3,1,1436,1436,18%,Tier_2,0,0,Morphy,No,No
149,149,FAA40683599702057960,G3M2R2,03-02-2019 00:00,Karnataka,Mysore,Books,Books,4.7,1,239,239,0%,Tier_2,0,0,Best,No,No
150,150,FAB17106172769162700,G3M2R2,05-08-2019 00:00,Karnataka,Mysore,Books,Books,4.6,1,351,351,0%,Tier_2,0,0,Tales,No,No
151,151,FAB17194649059744300,G3M2R2,05-08-2019 00:00,Karnataka,Mysore,Books,Books,4.9,1,351,351,0%,Tier_2,0,0,Quidditch,No,No
152,152,FAF89317440907810,G3M2R2,08-04-2020 00:00,Karnataka,Mysore,Books,Books,4.5,1,15,15,5%,Tier_2,0,0,How,No,1st Wave
153,153,FAF89317440907811,G3M2R2,08-04-2020 00:00,Karnataka,Mysore,Books,Books,4.7,1,69,69,5%,Tier_2,0,0,Autobiography,No,1st Wave
154,154, FAA40661406166017961,G3M2R2,13-02-2020 00:00,Karnataka,Mysore,Books,Books,4.3,1,1326,1326,0%,Tier_2,0,0,Computational,No,No
155,155,FOF40702773115397100,G3M2R2,15-05-2019 00:00,Karnataka,Mysore,Clothing and Accessories,Topwear,3.5,1,524,524,0%,Tier_2,0,0,Books,Yes,No
156,156,FAB40776080890389900,G3M2R2,15-05-2019 00:00,Karnataka,Mysore,Clothing and Accessories,Home Improvement,4.2,1,595,595,5%,Tier_2,0,0,Books,Yes,No
157,157,FAE40706526112209100,G3M2R2,17-08-2019 00:00,Karnataka,Mysore,Books,Books,4.9,1,1125,1125,0%,Tier_2,0,0,Books,No,No
158,158,FAA40277287595251538,G3M2R2,18-05-2019 00:00,Karnataka,Mysore,Books,Books,4.3,2,558,558,0%,Tier_2,0,0,Let,Yes,No
159,159,FAA40293141687728340,G3M2R2,18-06-2019 00:00,Karnataka,Mysore,Books,Books,4.5,1,499,499,0%,Tier_2,0,0,Data,No,No
160,160, 40720362003736329,G3M2R2,18-08-2019 00:00,Karnataka,Mysore,Clothing and Accessories,Automotive Accessories,4.5,1,694,694,0%,Tier_2,0,0,E&C,No,No
161,161,FAA40679715709196353,G3M2R2,24-03-2019 00:00,Karnataka,Mysore,Audio & Video,Headphones,4,1,2299,2299,18%,Tier_2,0,0,Samsung,Yes,No
162,162,FAA40871089599262711,G3M2R2,25-01-2020 00:00,Karnataka,Mysore,Computers,Laptop Accessories,4.4,1,475,475,18%,Tier_2,0,0,Storite,No,No
163,163,FAA40871089599262711,G3M2R2,25-01-2020 00:00,Karnataka,Mysore,Computers,Computer Peripherals,4.3,1,2250,2250,18%,Tier_2,0,0,Western,No,No
164,164,4.08E+16,G3M2R2,25-09-2019 00:00,Karnataka,Mysore,Watches,Wrist Watches,4.2,1,725,725,18%,Tier_2,0,0,Casio,No,No
165,165,FAA40636422925779553,G3M2R3,01-10-2019 00:00,Tamil Nadu,Puducherry,Pens & Stationery,Kids Accessories,4.4,1,275,275,0%,Tier_2,0,0,Camlin,Yes,No
166,166, FAA40682133716169109,G3M2R3,07-08-2020 00:00,Tamil Nadu,Puducherry,Kids Accessories,Toys,4.1,1,240,240,5%,Tier_2,0,0,Maped,Yes,1st Wave
167,167,FAA40666558334351516,G3M2R3,02-04-2021 00:00,Tamil Nadu,Puducherry,Books,Books,4.4,1,70,70,0%,Tier_2,0,0,Metamorphosis,Yes,2nd Wave
168,168,FAA40610575153485141,G3M2R3,03-04-2021 00:00,Tamil Nadu,Puducherry,Computers,Gaming,4.5,1,299,299,18%,Tier_2,0,0,Logitech,Yes,2nd Wave
169,169,FAA40395691365733934,G3M2R3,03-06-2021 00:00,Tamil Nadu,Puducherry,Books,Books,4.5,1,308,308,0%,Tier_2,0,0,Books,No,2nd Wave
170,170,FAA40385555749277132,G3M2R3,10-04-2021 00:00,Tamil Nadu,Puducherry,Footwear,Men's Footwear,4.2,1,2174.01,2174.01,18%,Tier_2,0,0,Reebok,Yes,2nd Wave
171,171, FAA40676525031087547,G3M2R3,15-09-2020 00:00,Tamil Nadu,Puducherry,Automotive Accessories,Building Materials and Supplies,3.7,1,160,160,12%,Tier_2,0,0,Raj,No,1st Wave
172,172,FAA40389926081104329,G3M2R3,17-06-2021 00:00,Tamil Nadu,Puducherry,Books,Books,4.3,1,374,374,0%,Tier_2,0,0,Books,No,No
173,173,FAA40638355904389139,G3M2R3,17-07-2021 00:00,Tamil Nadu,Puducherry,Clothing and Accessories,Home Improvement,4.1,1,248,248,0%,Tier_2,0,0,Our,No,No
174,174,FAA40889536317486758,G3M2R3,17-11-2019 00:00,Tamil Nadu,Puducherry,Toys and Games,Puzzles and Cubes,4.2,1,439,439,5%,Tier_2,0,0,Shengshou,No,No
175,175, 17182750590872357,G3M2R3,20-02-2020 00:00,Tamil Nadu,Puducherry,Gaming,Gaming Accessories,4.4,1,1275,1275,0%,Tier_2,0,0,Redgear,No,No
176,176,FAA40670062592008365,G3M2R3,21-12-2020 00:00,Tamil Nadu,Puducherry,Books,Books,4.3,1,466,466,0%,Tier_2,0,0,Principles,No,No
177,177,FAA40670062592008365,G3M2R3,21-12-2020 00:00,Tamil Nadu,Puducherry,Books,Books,4.4,1,349,349,0%,Tier_2,0,0,Books,No,No
178,178, FAA40670062592008365,G3M2R3,21-12-2020 00:00,Tamil Nadu,Puducherry,Books,Books,4.4,1,465,480,0%,Tier_2,0,4,Signals,No,No
179,179,FAA40811644881159541,G3M2R3,22-01-2019 00:00,Tamil Nadu,Puducherry,Audio & Video,Headphones,4.3,1,1650,1650,18%,Tier_2,0,0,Sony,Yes,No
180,180,FAA40649248731125146,G3M2R3,24-08-2019 00:00,Tamil Nadu,Puducherry,Books,Books,4.3,1,1034,1034,0%,Tier_2,0,0,To,No,No
181,181,FAA40883375083649913,G3M2R3,25-11-2019 00:00,Tamil Nadu,Puducherry,Toys and Games,Puzzles and Cubes,4.1,1,379,379,5%,Tier_2,0,0,5*5,No,No
182,182,FAA40883375083649913,G3M2R3,25-11-2019 00:00,Tamil Nadu,Puducherry,Toys and Games,Puzzles and Cubes,3.3,1,290,290,5%,Tier_2,0,0,4*4,No,No
183,183,FAA40570230147050733,G3M2R3,26-08-2020 00:00,Tamil Nadu,Puducherry,Books,Books,4.1,1,995,995,0%,Tier_2,0,0,IntrFAuction,No,1st Wave
184,184,FAA40570230147050733,G3M2R3,26-08-2020 00:00,Tamil Nadu,Puducherry,Health & Personal Care Appliances,Personal Care Appliances,4.3,1,1040,1040,0%,Tier_2,0,0,Philips,No,1st Wave
185,185,FAA40668418828124360,G3M2R3,26-06-2020 00:00,Tamil Nadu,Puducherry,Clothing and Accessories,Automotive Accessories,4.1,1,270,270,0%,Tier_2,0,0,Electrical,Yes,1st Wave
186,186, FAA40689131413683512,G3M2R3,27-10-2019 00:00,Tamil Nadu,Puducherry,Books,Books,5,1,293,293,5%,Tier_2,0,0,Bear,No,No
187,187,FAA40671490879665902,G3M2R3,27-10-2019 00:00,Tamil Nadu,Puducherry,Books,Books,4.4,1,499,499,5%,Tier_2,0,0,Fools,No,No
188,188,FAA40649727200330717,G3M2R3,27-10-2019 00:00,Tamil Nadu,Puducherry,Books,Books,4.9,1,240,240,5%,Tier_2,0,0,Ice,No,No
189,189,FAE19512803016826000,G3M2R4,04-08-2020 00:00,Maharashtra,Pune,Books,Books,4.5,1,644,644,0%,Tier_1,0,0,How,No,1st Wave
190,190, FAA40577906232603500,G3M2R4,06-07-2020 00:00,Maharashtra,Pune,Books,Books,4.6,1,399,399,0%,Tier_1,0,0,Books,No,1st Wave
191,191,FAA40519978529341906,G3M2R4,06-07-2020 00:00,Maharashtra,Pune,Books,Books,4.2,1,345,345,0%,Tier_1,0,0,Into,No,1st Wave
192,192,FAA40597191205435500,G3M2R4,06-11-2020 00:00,Maharashtra,Pune,Books,Books,4.2,1,247,247,0%,Tier_1,0,0,Past,No,No
193,193,FAF89317440907806,G3M2R4,08-04-2020 00:00,Maharashtra,Pune,Books,Books,3.7,1,170,170,5%,Tier_1,0,0,Alibaba,No,1st Wave
194,194,FAF89317440907809,G3M2R4,08-04-2020 00:00,Maharashtra,Pune,Books,Books,4.7,1,350.46,350.46,5%,Tier_1,0,0,That,No,1st Wave
195,195, FAE18060290591979000,G3M2R4,09-03-2020 00:00,Maharashtra,Pune,Computers,Home Entertainment,4.5,1,3490,3490,12%,Tier_1,0,0,Google,No,No
196,196,FAE1969318165976300,G3M2R4,14-09-2020 00:00,Maharashtra,Pune,Home & Kitchen,Kitchen Appliances,4.3,1,2075,2075,18%,Tier_1,0,0,Preethi,No,1st Wave
197,197, FAF24069348005460,G3M2R4,10-04-2020 00:00,Maharashtra,Pune,Books,Books,4.1,1,19,19,5%,Tier_1,0,0,1984,No,1st Wave
198,198, FAF59291917573451,G3M2R4,12-04-2020 00:00,Maharashtra,Pune,Books,Books,4.4,1,297,297,5%,Tier_1,0,0,Cryptonomicon,No,1st Wave
199,199, FAF84771811352605,G3M2R4,03-01-2021 00:00,Maharashtra,Pune,Books,Books,3.2,1,300.3,300.3,5%,Tier_1,0,0,Kashmir,Yes,No
200,200,FAF75535869259800,G3M2R4,03-01-2021 00:00,Maharashtra,Pune,Books,Books,4.3,1,322.59,322.59,5%,Tier_1,0,0,Books,Yes,No
201,201, FAF26918847234231,G3M2R4,06-03-2021 00:00,Maharashtra,Pune,Books,Books,4.4,1,79,79,5%,Tier_1,0,0,NTA,No,No
202,202, FAF26918847234231,G3M2R4,06-03-2021 00:00,Maharashtra,Pune,Books,Books,4.3,1,115.5,115.5,5%,Tier_1,0,0,NTA,No,No
203,203,FAE21989802716883000 ,G3M2R4,06-07-2021 00:00,Maharashtra,Pune,Books,Books,4.4,1,319,319,0%,Tier_1,0,0,This,No,No
204,204,FA22240447856545000,G3M2R4,25-07-2021 00:00,Maharashtra,Pune,Beauty and Grooming,Hair Care and Accessory,4.2,1,173,173,18%,Tier_1,0,0,LOTUS,No,No
205,205,FA222646657462251000 ,G3M2R4,23-08-2021 00:00,Maharashtra,Pune,Books,Books,4.6,1,507,507,0%,Tier_1,0,0,Books,No,No
206,206,FA222887910798242000 ,G3M2R4,19-09-2021 00:00,Maharashtra,Pune,Books,Books,4.7,1,365,365,0%,Tier_1,0,0,Who,No,No
207,207,FAF87181313451849,G3M2R4,14-05-2021 00:00,Maharashtra,Pune,Books,Books,4.6,1,166.25,166.25,5%,Tier_1,0,0,Brave,No,2nd Wave
208,208,FAF99712277880659,G3M2R4,14-05-2021 00:00,Maharashtra,Pune,Books,Books,4.7,1,51.54,51.54,5%,Tier_1,0,0,Hindu,No,2nd Wave
209,209,FAF36102112943064,G3M2R4,14-05-2021 00:00,Maharashtra,Pune,Books,Books,4.3,1,49,49,5%,Tier_1,0,0,Manifesto,No,2nd Wave
210,210,FAE19700698718102000,G3M2R4,15-09-2020 00:00,Maharashtra,Pune,Home & Kitchen,Kitchen Appliances,4.1,1,5299,5299,5%,Tier_1,0,0,Vijayalakshmi,No,1st Wave
211,211,FAF74005472395813,G3M2R4,15-12-2020 00:00,Maharashtra,Pune,Books,Books,4.5,1,320.49,320.49,5%,Tier_1,0,0,"Guns,",No,No
212,212,FAF71387319695046,G3M2R4,15-12-2020 00:00,Maharashtra,Pune,Books,Books,4.5,1,278.54,278.54,5%,Tier_1,0,0,Killers,No,No
213,213,FAF06473100504620,G3M2R4,17-05-2020 00:00,Maharashtra,Pune,Food Products,Namkeen,4.4,1,144,144,5%,Tier_1,0,0,Books,No,1st Wave
214,214,FAE19470675837742000,G3M2R4,19-08-2020 00:00,Maharashtra,Pune,Computers,Network Components,4.3,1,1999,1999,18%,Tier_1,0,0,TP,No,1st Wave
215,215,FAF12034520232665,G3M2R4,19-06-2020 00:00,Maharashtra,Pune,Books,Books,4.4,1,264.1,264.1,5%,Tier_1,0,0,Books,No,1st Wave
216,216,FAF41422417570212,G3M2R4,20-05-2020 00:00,Maharashtra,Pune,Books,Books,4.8,1,468.1,468.1,5%,Tier_1,0,0,A,No,1st Wave
217,217,FAE19493825669124000,G3M2R4,22-08-2020 00:00,Maharashtra,Pune,Books,Books,4.4,1,816,816,0%,Tier_1,0,0,How,No,1st Wave
218,218, FAA4058819FAA4034716341,G3M2R4,26-12-2020 00:00,Maharashtra,Pune,Books,Books,4.4,1,624,624,0%,Tier_1,0,0,Complete,No,No
219,219,FAA40851831812896305,G3M2R5,01-09-2021 00:00,Maharashtra,Nagpur,Exercise & Fitness,Fitness Accessories,4,1,202.5,202.5,12%,Tier_2,0,0,Steel,No,No
220,220,FAA40697646423664359,G3M2R5,17-10-2020 00:00,Maharashtra,Nagpur,Mobiles & Accessories,Mobiles,4.2,1,12499,12499,18%,Tier_2,0,0,Samsung,Yes,1st Wave
221,221,FAA40672828467992310,G3M2R5,22-01-2021 00:00,Maharashtra,Nagpur,Beauty and Grooming,Hair Care and Accessory,4.3,5,195,195,18%,Tier_2,0,0,Garnier,Yes,No
222,222,FAA40616922463163546,G3M2R5,22-01-2021 00:00,Maharashtra,Nagpur,Food Products,Chips,4.2,1,199,199,0%,Tier_2,0,0,JOLOCHIP,Yes,No
223,223,FAA40643586245294767,G3M2R5,22-01-2021 00:00,Maharashtra,Nagpur,Audio & Video,Headphones,4.1,1,1799,1799,18%,Tier_2,0,0,boAt,Yes,No
224,224,FAA40868378204704352,G3M2R5,26-09-2021 00:00,Maharashtra,Nagpur,Computers,Laptop Accessories,4.2,1,999,999,18%,Tier_2,0,0,Cooling,No,No
225,225,FEA17101972985150700,G3M2R5,29-06-2021 00:00,Maharashtra,Nagpur,Food Products,Food Spreads,4.4,1,298,298,5%,Tier_2,0,0,Pintola,No,No
226,226,FEA17106817954615500,G3M2R5,30-07-2021 00:00,Maharashtra,Nagpur,Food Products,Food Products,4.5,1,599,599,18%,Tier_2,0,0,Protein,No,No
227,227,FAA40523664077721911,G3M2R6,07-10-2021 00:00,Telangana,Hyderabad,Beauty and Grooming,Oral Care,4.2,1,266,266,18%,Tier_1,0,0,Listerine,No,No
228,228,FAA40804662087098712,G3M2R6,13-10-2021 00:00,Telangana,Hyderabad,Home Furnishing,Bed Linen & Blankets,3.7,1,1419,1419,12%,Tier_1,0,0,Solimo,No,No
229,229,FAA40894044933121151,G3M2R6,13-10-2021 00:00,Telangana,Hyderabad,Home Furnishing,Bed Linen & Blankets,4.1,1,539,539,12%,Tier_1,0,0,HUESLAND,No,No
230,230,FAA40522147381325145,G3M2R6,27-09-2021 00:00,Telangana,Hyderabad,Books,Books,4,1,2600,2600,0%,Tier_1,0,0,Cengage,No,No
231,231,FAA40595389482361162,G3M2R6,28-09-2021 00:00,Telangana,Hyderabad,Food Products,Food Products,4.1,1,210,210,5%,Tier_1,0,0,Pro,No,No
232,232,FAA40595389482361162,G3M2R6,28-09-2021 00:00,Telangana,Hyderabad,Food Products,Edible Oil,4.5,1,884,884,5%,Tier_1,0,0,Fortune,No,No
233,233,FAA40852874423216354,G3M2R6,02-12-2020 00:00,Telangana,Hyderabad,Clothing and Accessories,Topwear,3.9,1,854,854,5%,Tier_1,0,0,Nike,No,No
234,234,FAA40852874423216354,G3M2R6,02-12-2020 00:00,Telangana,Hyderabad,Clothing and Accessories,Topwear,4.4,1,626,626,5%,Tier_1,0,0,Nike,No,No
235,235,FAA40880590163969925,G3M2R6,04-10-2020 00:00,Telangana,Hyderabad,Clothing and Accessories,Bottomwear,4.3,1,699,699,5%,Tier_1,0,0,Jockey,No,1st Wave
236,236,FAB17B1900435863,G3M3R1,26-01-2020 00:00,Maharashtra,Nashik,Mobiles & Accessories,Mobiles,4.5,1,10999,9898,12%,Tier_2,11,0,Redmi,No,No
237,237,FAAAHN1800325694,G3M3R1,21-09-2019 00:00,Maharashtra,Nashik,Audio & Video,Headphones,4,1,1099,699,12%,Tier_2,37,0,Sennheiser,No,No
238,238,FAAAE81903042700,G3M3R1,27-10-2019 00:00,Maharashtra,Nashik,Computers,Storage,4.3,1,500,500,18%,Tier_2,0,0,SanDisk,No,No
239,239,FAB5IQ1900169049,G3M3R1,27-10-2019 00:00,Maharashtra,Nashik,Mobiles & Accessories,Mobile Accessories,3.6,1,599,599,18%,Tier_2,0,0,Syska,No,No
240,240,F0P7Y0021800377753,G3M3R1,18-05-2020 00:00,Maharashtra,Nashik,Mobiles & Accessories,Mobile Accessories,4.2,1,875,875,5%,Tier_2,0,0,Flipkart,No,1st Wave
241,241,FADBZQ2100545114,G3M3R1,22-07-2020 00:00,Madhya Pradesh,Burhanpur,Mobiles & Accessories,Mobiles,4.4,1,7499,7469,18%,Tier 3,1,0,Realme,No,1st Wave
242,242,FAAAE82100230219,G3M3R2,06-08-2020 00:00,Maharashtra,Jalgaon,Home & Kitchen,Home Appliances,4.3,1,699,699,18%,Tier_2,0,0,Bajaj,No,1st Wave
243,243,FAA2F32100034512,G3M3R2,06-12-2020 00:00,Maharashtra,Jalgaon,Footwear,Men's Footwear,4.2,1,299,339,5%,Tier_2,0,14,Sparx,No,No
244,244,FACH5O2100001837,G3M3R2,13-06-2020 00:00,Maharashtra,Jalgaon,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",3.6,1,299,299,5%,Tier_2,0,0,FEXEL,No,1st Wave
245,245,FAAAAZ2101940026,G3M3R2,15-10-2020 00:00,Maharashtra,Pimpri-Chinchawad,Beauty and Grooming,Fragrances,4.2,1,180,133,12%,Tier 3,27,0,Fogg,No,1st Wave
246,246,FAEII42100147507,G3M3R2,18-10-2020 00:00,Maharashtra,Pimpri-Chinchawad,Footwear,Men's Footwear,1.8,1,1047,1047,5%,Tier 3,0,0,ADIDAS,Yes,1st Wave
247,247,FAFO8I2100086825,G3M3R2,17-02-2021 00:00,Maharashtra,Pimpri-Chinchawad,Home Decor,Stickers & Wallpapers,4.3,1,199,151,12%,Tier 3,25,21,Aquire,Yes,No
248,248,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Pulses,4.8,1,110,1,0%,Tier_1,100,0,Toor,Yes,No
249,249,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Food Products,4.2,1,65,46,0%,Tier_1,30,0,Slice,Yes,No
250,250,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Noodle,4.3,1,91,63,0%,Tier_1,31,0,Maggi,Yes,No
251,251,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Cheese,4.5,1,85,73,0%,Tier_1,15,0,Amul,Yes,No
252,252,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Food Products,4.3,1,95,89,0%,Tier_1,7,0,Fanta,Yes,No
253,253,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Fruit Juice,4.4,1,75,57,0%,Tier_1,24,0,Minute,Yes,No
254,254,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Sugar,4.5,1,60,1,0%,Tier_1,99,0,Madhur,Yes,No
255,255,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Cheese,4.5,1,114,99,0%,Tier_1,14,0,Amul,Yes,No
256,256,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Food Products,4,1,35,8,0%,Tier_1,78,0,Priyagold,Yes,No
257,257,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Food Products,4.2,1,80,1,0%,Tier_1,99,0,Prabhat,Yes,No
258,258,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Food Spreads,4.2,1,50,8,0%,Tier_1,84,0,Shubhalaxmi,Yes,No
259,259,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Noodle,4.1,1,91,40,0%,Tier_1,57,0,Ching's,Yes,No
260,260,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Butter,4.5,1,48,42,0%,Tier_1,13,0,Amul,Yes,No
261,261,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,"Dry Fruit, Nut & Seed",4.4,1,145,1,0%,Tier_1,100,0,Happilo,Yes,No
262,262,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Food Products,Food Products,3.9,1,20,16,0%,Tier_1,20,0,Amul,Yes,No
263,263,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Beauty and Grooming,Body & Face Skin Care,4.1,1,150,67,0%,Tier_1,56,0,Everyuth,Yes,No
264,264,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Beauty and Grooming,Body & Face Skin Care,4.8,1,99,34,0%,Tier_1,66,0,Mamaearth,Yes,No
265,265,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Automotive Accessories,Home Cleaning & Bathroom Accessories,3.9,1,210,91,0%,Tier_1,57,0,Flipkart,Yes,No
266,266,FAE03O2100113149,G3M3R2,21-02-2021 00:00,Maharashtra,Pune,Clothing and Accessories,Food Products,4.3,19,1643,862.91,5%,Tier_1,54,4,Shreyash,Yes,No
267,267,FAAAAZ2200528978,G3M3R2,13-06-2021 00:00,Maharashtra,Shirur,Audio & Video,Headphones,4.2,1,1299,1299,18%,Tier 3,0,0,boAt,No,No
268,268,FAFO8F2202888217,G3M3R2,08-09-2021 00:00,Maharashtra,Shirur,Beauty and Grooming,Fragrances,4.3,1,283,268,18%,Tier 3,6,0,DENVER,Yes,No
269,269,FAGVEI2200077422,G3M3R2,08-04-2021 00:00,Maharashtra,Shirur,Beauty and Grooming,Body & Face Skin Care,4.2,1,219,197,18%,Tier 3,11,0,WOW,No,2nd Wave
270,270,FACPCZ2200034073,G3M3R3,18-06-2021 00:00,Maharashtra,Ranjangaon,Mobiles & Accessories,Mobile Accessories,4.3,1,189,189,18%,Tier 3,0,0,VAKIBO,No,No
271,271,FAAAWR2201354796,G3M3R3,22-07-2021 00:00,Maharashtra,Jalgaon,Pens & Stationery,Pens & Stationery,4.4,1,95,95,12%,Tier_2,0,0,cello,No,No
272,272,FABHRG2200004615,G3M3R3,23-07-2021 00:00,Maharashtra,Pachora,Books,Books,4.2,1,294,294,0%,Tier 3,0,0,Handbook,No,No
273,273,FADDBQ210001032,G3M3R3,21-10-2020 00:00,Maharashtra,Pachora,Footwear,Men's Footwear,3.6,1,627,627,5%,Tier 3,0,0,Avant,Yes,1st Wave
274,274,FADSFJ2200068233,G3M3R3,08-07-2021 00:00,Maharashtra,Pachora,Home Lighting,Decor lighting & Accessories,3.6,1,414,414,12%,Tier 3,0,0,Enormity,No,No
275,275,FNDI20151000081815,G3M3R3,14-10-2020 00:00,Maharashtra,Pachora,Home & Kitchen,Kitchen Appliances,4.1,1,899,899,12%,Tier 3,0,0,Pigeon,No,1st Wave
276,276,FAAMED2000001355,G3M3R4,08-09-2020 00:00,Maharashtra,Nashik,Wearable Smart Devices,Sports,3.1,1,390,450,18%,Tier_2,0,16,Newebit,No,1st Wave
277,277,FAB17B2001094319,G3M3R4,08-09-2020 00:00,Gujarat,Vapi,Audio & Video,Headphones,4.3,1,999,999,18%,Tier 3,0,0,boAt,No,1st Wave
278,278,FAEYSR2100012514,G3M3R4,17-10-2020 00:00,Gujarat,Vapi,Mobiles & Accessories,Mobiles,4.3,1,16999,14784,18%,Tier 3,14,0,Realme,Yes,1st Wave
279,279,FAC9D82000114513,G3M3R4,26-10-2020 00:00,Gujarat,Vapi,Books,Books,3.6,1,269,319,28%,Tier 3,0,19,Parteet,No,1st Wave
280,280,FACULK2100032493,G3M3R4,03-04-2021 00:00,Gujarat,Vapi,Audio & Video,Headphones,4.1,1,499,499,18%,Tier 3,0,0,Realme,Yes,2nd Wave
281,281,FAMKJ8000124594,G3M3R4,09-03-2020 00:00,Gujarat,Vapi,"Kitchen, Cookware & Serveware",Kids Accessories,4.3,1,699,699,18%,Tier 3,0,0,Milton,No,No
282,282,FABYEL1800041786,G3M3R4,14-10-2021 00:00,Gujarat,Vapi,Audio & Video,Headphones,3.8,1,599,599,18%,Tier 3,0,0,Realme,No,No
283,283,FAVTLP2103765725,G3M3R4,01-11-2020 00:00,Maharashtra,Nashik,Mobiles & Accessories,Mobile Accessories,3.5,1,450,490,18%,Tier_2,0,9,BEST,Yes,No
284,284,FABAE82002004561,G3M3R4,15-05-2021 00:00,Gujarat,Vapi,Books,Books,4.1,1,427,497,0%,Tier 3,0,17,Together,No,2nd Wave
285,285,FABZDH2101719684,G3M3R4,17-10-2020 00:00,Gujarat,Vapi,Audio & Video,Headphones,4.3,1,799,464,12%,Tier 3,30,0,Realme,Yes,1st Wave
286,286,FAAAE82002006716,G3M3R5,22-09-2019 00:00,Maharashtra,Nashik,Wearable Smart Devices,Smart Bands,4.4,1,2599,2449,18%,Tier_2,6,0,Honor,No,No
287,287,FABAOV1900084894,G3M3R5,25-08-2020 00:00,Maharashtra,Nashik,Mobiles & Accessories,Mobiles,4.1,1,10499,9499,12%,Tier_2,10,0,Asus,No,1st Wave
288,288,FAB1GD2000437300,G3M3R5,14-05-2021 00:00,Maharashtra,Nashik,Automotive Accessories,Helmets and Riding Gear,4.2,1,871,871,18%,Tier_2,0,0,VEGA,No,2nd Wave
289,289,FABA6P1801277613,G3M3R5,15-03-2020 00:00,Maharashtra,Nashik,Mobiles & Accessories,Mobiles,4.4,1,5999,5999,12%,Tier_2,0,0,Redmi,No,No
290,290,FAAYEU1900000143,G3M3R5,31-05-2019 00:00,Maharashtra,Nashik,Books,Books,4.1,1,300,345,0%,Tier_2,0,15,40,Yes,No
291,291,FABA6D1800147965,G3M3R6,10-07-2019 00:00,Maharashtra,Nashik,Mobiles & Accessories,Mobiles,4.4,1,12999,11000,12%,Tier_2,16,0,Redmi,Yes,No
292,292,FAB5IQ2000090945,G3M3R6,05-11-2020 00:00,Maharashtra,Nashik,Mobiles & Accessories,Mobile Accessories,4.7,1,1499,1499,18%,Tier_2,0,0,Mi,No,No
293,293,FABYGQ1900034764,G3M3R6,14-08-2020 00:00,Maharashtra,Nashik,"Bags, Wallets & Belts",Luggage & Travel,4.4,1,2598,2338,18%,Tier_2,11,0,Safari,No,1st Wave
294,294,FABBMW1900042319,G3M3R6,14-08-2019 00:00,Maharashtra,Nashik,"Bags, Wallets & Belts",Luggage & Travel,4.5,1,3488,3488,18%,Tier_2,0,0,Safari,No,No
295,295,FABJEK2000041010,G3M3R7,14-10-2019 00:00,Maharashtra,Nashik,Clothing and Accessories,Topwear,3.9,1,279,279,12%,Tier_2,0,0,Maniac,Yes,No
296,296,FABJEK2000041010,G3M3R7,14-10-2019 00:00,Maharashtra,Nashik,Clothing and Accessories,Topwear,3.9,1,279,279,12%,Tier_2,0,0,Maniac,Yes,No
297,297,FADCGJ2000017201,G3M3R7,11-01-2019 00:00,Maharashtra,Nashik,"Kitchen, Cookware & Serveware","Lunch Boxes, Bottles and Flasks",3.3,1,209,249,18%,Tier_2,0,0,Greenchef,No,No
298,298,FAC9P82000113213,G3M3R7,13-11-2019 00:00,Maharashtra,Nashik,Clothing and Accessories,Bottomwear,3.9,1,824,824,5%,Tier_2,0,0,Highlander,No,No
299,299,FAAH2Q2000015083,G3M3R7,12-06-2019 00:00,Maharashtra,Nashik,Footwear,Men's Footwear,4.2,1,540,585,5%,Tier_2,0,9,Sparx,Yes,No
